user_id,username,full_name,department,role,location,hostname,device_id,status,hire_date,termination_date,manager_username
EMP11175,david.jayaraman10,David Jayaraman,research_development,Specialist,,LPT-11175,DEV13956,active,2021-03-14 22:24:48,not available,  manager178  
EMP11182,ethan.madan49,Ethan Madan,finance,Analyst,work_from_home,WS-11182,,active,2022-04-18 14:39:40,not available,manager179
EMP12456,IRA.SHROFF38,Ira Shroff,procurement,Officer,,WS-12456,,open,2025-02-22 10:42:06,,manager755
EMP12268,,Krishna Parsa,sales,Executive,,LPT-12268,,terminated,11-05-2022 07:00:09 AM,NA,NA
EMP10614,radha.dash90,Radha Dash,sales_dept,Executive,head_office,VDR-10614,DEV-61495,on_leave,27/05/2026,NA,manager616
EMP11513,vedika.mandal79,Vedika Mandal,research_development,Analyst,remote,WS-11513,DEV-88820,active,2025/05/14,NA,manager619
EMP11466,eta.bajwa82,Eta Bajwa,human_resources,Director,warehouse,,DEV-20323,active,06-01-2025 06:51:19 AM,NA,manager532
EMP10401,bhavna.sandal34,Bhavna Sandal,sales_dept,Administrator,warehouse,LPT-10401,,open,,,manager784
EMP10994,GAURAV.KONDA64,Gaurav Konda,research_development,Administrator,warehouse,WS-10994,DEV-93637,terminated,2024/12/19,29-May-2025 07:22:50,manager307
EMP10934,  triveni.kohli19  ,Triveni Kohli,procurement,Director,head_office,WS-10934,DEV47156,open,17-Apr-2026 01:04:17,NA,MANAGER225
EMP10371,oviya.wason29,Oviya Wason,finance,Engineer,work_from_home,WS-10371,DEV-58790,active,25-Jun-2025 23:11:57,not available,MANAGER700
EMP12046,PUSHTI.MISRA35,Pushti Misra,finance,Manager,remote,LPT-12046,DEV14612,active,2021-07-04 22:17:30,,manager730
EMP12233,MANAN.APTE72,Manan Apte,operations,Administrator,branch_office,VDR-12233,DEV-28461,inactive,09/06/2024,,unknown
EMP10593,christopher.mital34,Christopher Mital,support,Consultant,data_center,LPT-10593,dev 93627,active,1774776550,,manager119
EMP12034,  lohit.toor26  ,Lohit Toor,accounts,Consultant,,VDR-12034,dev48556,open,05-Feb-2022 05:40:39,NA,manager236
EMP10726,orinder.sanghvi74,Orinder Sanghvi,information_technology,Officer,regional_office,WS-10726,,active,,,unknown
EMP10826,nihal.garde76,Nihal Garde,information_technology,Executive,work_from_home,WS-10826,,inactive,19/12/2024 07:44,18-Apr-2026 21:25:50,manager199
EMP11783,suhani.lanka71,Suhani Lanka,legal,Analyst,head_office,LPT-11783,dev 43398,terminated,,NA,MANAGER940
EMP10687,vaishnavi.dora76,Vaishnavi Dora,legal,Director,warehouse,WS-10687,,open,06-21-2021 06:11:13 PM,,
EMP12283,veer.ramanathan96,Veer Ramanathan,human_resources,Manager,data_center,WS-12283,,open,2021-09-01T19:55:39,,  manager789  
EMP10136,aishani.chanda55,Aishani Chanda,people_team,Trainee,regional_office,WS-10136,dev 19632,terminated,27/09/2022 18:23,2023-01-07 19:12:33,manager739
EMP12754,brijesh.dube88,Brijesh Dube,human_resources,Specialist,data_center,LPT-12754,dev 32477,inactive,2023/06/15,,MANAGER643
EMP10628,nathan_taneja72,Nathan Taneja,information_technology,Analyst,branch_office,VDR-10628,dev49967,active,07/05/2023 06:00,,manager118
EMP10334,waida.arora17,Waida Arora,marketing,Executive,work_from_home,WS-10334,,active,16/02/2022,,MANAGER780
EMP10390,  girish.balakrishnan22  ,Girish Balakrishnan,people_team,Consultant,,LPT-10390,dev 44761,active,2025-11-23 14:57:17,not available,manager362
EMP12381,lucky_sarkar95,Lucky Sarkar,accounts,Analyst,work_from_home,LPT-12381,,open,28/06/2022 13:24,NA,manager516
EMP11109,ekapad.murthy37,Ekapad Murthy,call_center,Administrator,warehouse,LPT-11109,dev16286,active,2026-05-24T23:42:28,NA,manager453
EMP11849,  yochana.talwar9  ,Yochana Talwar,information_technology,Analyst,work_from_home,WS-11849,dev61060,active,26/03/2024 01:00,not available,manager507
EMP12781,,Rachit Dugal,information_technology,Consultant,data_center,VDR-12781,dev27263,terminated,21-Sep-2020 15:06:47,10-29-2023 01:51:21 AM,manager102
EMP10710,hamsini.bassi31,Hamsini Bassi,research_development,Executive,branch_office,VDR-10710,dev55229,active,2022-04-01T10:45:24,NA,
EMP11039,vritti.khalsa6,Vritti Khalsa,customer_care,Director,,WS-11039,dev13105,active,2026-03-26 22:58:52,,manager348
EMP12737,kashish.raman24,Kashish Raman,information_technology,Manager,data_center,LPT-12737,dev 85743,terminated,2025-10-01 18:35:36,not available,  manager296  
EMP12751,william.narang20,William Narang,customer_care,Executive,warehouse,,dev82124,open,2026-07-21T12:45:22,,manager406
EMP12674,geetika.khurana37,Geetika Khurana,operations,Analyst,branch_office,WS-12674,DEV86139,active,2024-09-18T09:52:01,not available,
EMP11561,aradhana.sarraf50,Aradhana Sarraf,information_technology,Engineer,branch_office,,DEV-28737,open,2022-01-08 21:50:25,,manager430
EMP12840,anmol.jaggi24,Anmol Jaggi,call_center,Executive,remote,LPT-12840,DEV-31478,inactive,30/11/2023 18:12,2026/06/10,
EMP11594,vrinda.ganesan90,Vrinda Ganesan,customer_support,Administrator,work_from_home,VDR-11594,dev80550,active,04-05-2025 12:32:19 PM,NA,manager303
EMP12933,aarav.ben13,Aarav Ben,sales,Administrator,,WS-12933,DEV-97509,active,1765486733,,
EMP12837,  amara.kade96  ,Amara Kade,innovation,Trainee,work_from_home,VDR-12837,dev21626,active,1643431862,not available,unknown
EMP11112,  umang.raval82  ,Umang Raval,operations_dept,Engineer,regional_office,VDR-11112,DEV-64820,active,1626988546,NA,manager462
EMP10465,chakradev.krishnan38,Chakradev Krishnan,customer_support,Officer,remote,VDR-10465,,active,1621901920,,manager941
EMP11560,osha.nadig17,Osha Nadig,operations,Director,remote,VDR-11560,dev 29034,open,04-16-2020 08:01:26 AM,,manager918
EMP11223,gauri.kannan81,Gauri Kannan,mktg,Officer,branch_office,WS-11223,DEV-36707,active,20/03/2020,NA,manager743
EMP12067,qarin.bhagat83,Qarin Bhagat,research_development,Executive,head_office,WS-12067,dev 38189,open,2026/02/06,NA,manager678
EMP11359,gaurika.patla96,Gaurika Patla,human_resources,Executive,work_from_home,LPT-11359,dev 66547,active,02/06/2021 15:37,,NA
EMP12420,fitan.natarajan6,Fitan Natarajan,information_technology,Administrator,,VDR-12420,,active,1619990272,not available,
EMP11508,qarin.prabhu95,Qarin Prabhu,accounts,Engineer,branch_office,VDR-11508,DEV69777,open,2025-03-07 12:35:58,not available,manager384
EMP11885,bhavika.kalla13,Bhavika Kalla,procurement,Analyst,head_office,WS-11885,DEV-15573,active,26/01/2023 23:40,,manager209
EMP11104,jack.chacko10,Jack Chacko,marketing,Engineer,regional_office,WS-11104,DEV-83877,active,07-May-2024 22:47:38,not available,manager529
EMP10660,maanav.oak34,Maanav Oak,customer_support,Specialist,,WS-10660,,active,,,MANAGER747
EMP10338,kamya.chopra12,Kamya Chopra,human_resources,Manager,remote,WS-10338,DEV-49223,open,2026/05/28,not available,
EMP10215,anirudh.das28,Anirudh Das,procurement,Consultant,head_office,LPT-10215,DEV-46877,active,2025-07-25 17:09:51,NA,manager392
EMP11615,akshay.maharaj13,Akshay Maharaj,finance,Analyst,warehouse,LPT-11615,DEV10610,open,2022-08-09 12:41:27,NA,MANAGER681
EMP12040,warjas.ratta50,Warjas Ratta,customer_support,Consultant,head_office,,dev52000,active,2026-07-29 15:17:56,NA,manager944
EMP12592,saanvi_kalita43,Saanvi Kalita,sales_team,Analyst,remote,WS-12592,dev92040,on_leave,2026-03-23 21:35:56,,manager965
EMP12889,ekaja.d’alia3,Ekaja D’Alia,research_development,Engineer,work_from_home,,,open,1603705667,not available,manager550
EMP11592,manthan.badal24,Manthan Badal,legal,Engineer,remote,VDR-11592,dev73627,active,22/09/2023 02:25,,NA
EMP12118,diya.sidhu15,Diya Sidhu,information_technology,Trainee,warehouse,WS-12118,DEV97364,active,2022-02-22 22:05:29,NA,manager866
EMP11793,NATHAN.MALL50,Nathan Mall,innovation,Engineer,branch_office,LPT-11793,dev20747,active,11/10/2023 20:57,,manager856
EMP12600,aarnav.kaul95,Aarnav Kaul,legal,Officer,branch_office,LPT-12600,,active,2025-06-02 16:56:32,not available,  manager358  
EMP10816,panini.sachdev98,Panini Sachdev,supply_chain,Specialist,,VDR-10816,dev 62459,active,2025/09/02,not available,manager514
EMP11067,ekta.ray68,Ekta Ray,brand_team,Engineer,remote,WS-11067,dev91048,open,2024-01-16T09:26:15,not available,manager776
EMP12121,aishani.raja23,Aishani Raja,information_technology,Administrator,warehouse,VDR-12121,,active,2025-01-05T23:10:21,not available,manager950
EMP10274,liam.brar8,Liam Brar,cs,Analyst,work_from_home,LPT-10274,DEV97584,active,,not available,manager962
EMP12315,laksh.sama59,Laksh Sama,sales,Manager,regional_office,LPT-12315,dev 13930,open,11-02-2025 03:08:17 AM,NA,manager607
EMP10865,SANYA.KALA89,Sanya Kala,legal,Engineer,,WS-10865,,active,,,manager670
EMP10101,karan.gill35,Karan Gill,legal,Trainee,data_center,LPT-10101,,active,1680804887,not available,MANAGER713
EMP11501,bakhshi.swamy33,Bakhshi Swamy,sales,Analyst,work_from_home,LPT-11501,dev 86445,open,20-Dec-2024 03:42:08,,MANAGER472
EMP12833,ubika.dora89,Ubika Dora,research_development,Specialist,,WS-12833,DEV70323,active,03/04/2026 14:54,,manager758
EMP10171,bimala.nayar80,Bimala Nayar,finance,Specialist,data_center,LPT-10171,DEV31266,active,2025-11-22 14:18:55,not available,unknown
EMP10107,mekhala.gade57,Mekhala Gade,human_resources,Officer,data_center,LPT-10107,dev 28894,active,,not available,NA
EMP12697,damini.dara51,Damini Dara,finance,Officer,branch_office,LPT-12697,dev34060,terminated,2020-01-27T18:57:56,10/08/2024,manager846
EMP11521,mohini.hegde96,Mohini Hegde,operations,Trainee,remote,WS-11521,DEV-83831,open,,NA,manager513
EMP12724,MAX.WALI58,Max Wali,operations_dept,Director,remote,WS-12724,dev 71257,active,19/04/2023,not available,unknown
EMP12270,ISAIAH.BHATTI12,Isaiah Bhatti,accounts,Specialist,regional_office,VDR-12270,DEV-65508,active,2023/05/12,NA,MANAGER963
EMP12111,CHATRESH.KRISH60,Chatresh Krish,sales_team,Consultant,head_office,LPT-12111,DEV47712,open,1720293921,,NA
EMP11878,qadim.puri38,Qadim Puri,information_technology,Manager,head_office,WS-11878,,on_leave,01-Mar-2021 09:27:23,not available,manager935
EMP12106,rachana.gokhale33,Rachana Gokhale,research_development,Director,head_office,LPT-12106,DEV15783,open,2026-07-17 16:29:36,,manager902
EMP12077,jai.dube97,Jai Dube,human_resources,Executive,,WS-12077,dev 62052,active,2026/03/05,NA,
EMP12322,ekavir_seshadri85,Ekavir Seshadri,information_technology,Analyst,head_office,LPT-12322,dev73418,inactive,2021-07-07T14:10:05,2022-01-27T18:03:12,manager427
EMP12412,william.swamy80,William Swamy,finance,Director,data_center,VDR-12412,,open,2025-01-31 02:10:39,not available,manager524
EMP12654,charvi.tella63,Charvi Tella,human_resources,Director,branch_office,LPT-12654,DEV48604,active,08-14-2024 03:34:47 PM,NA,MANAGER395
EMP11873,jasmit.badal96,Jasmit Badal,sales,Trainee,warehouse,WS-11873,dev60760,active,20-Feb-2023 01:00:02,NA,manager142
EMP10295,eesha.parikh47,Eesha Parikh,mktg,Engineer,regional_office,VDR-10295,,active,2021-08-30 13:07:56,,manager238
EMP10712,manya.bhatti69,Manya Bhatti,sales_dept,Director,regional_office,VDR-10712,DEV-61127,active,2021-03-26T23:09:21,NA,manager545
EMP10072,BHAVIKA.WAGLE62,Bhavika Wagle,research_development,Director,work_from_home,VDR-10072,dev87656,open,2022/02/01,,
EMP11524,VEDA.SRINIVASAN95,Veda Srinivasan,sales,Engineer,warehouse,VDR-11524,DEV67685,inactive,11-27-2020 10:09:49 PM,10/04/2022 07:47,manager591
EMP12341,vedhika.raj2,Vedhika Raj,human_resources,Engineer,work_from_home,WS-12341,,open,2020-06-27 02:58:40,,manager393
EMP12981,ekaraj.biswas85,Ekaraj Biswas,marketing,Director,warehouse,WS-12981,DEV-75563,active,04/02/2022 09:15,,manager126
EMP12971,ekansh.bhardwaj35,Ekansh Bhardwaj,finance,Analyst,regional_office,VDR-12971,DEV56741,active,,NA,manager786
EMP10481,charles.majumdar25,Charles Majumdar,marketing,Trainee,branch_office,VDR-10481,DEV19760,active,06-23-2021 11:06:14 PM,,MANAGER222
EMP12306,maanas.borde94,Maanas Borde,legal,Specialist,regional_office,WS-12306,DEV-75454,active,2023-11-10 01:45:10,not available,  manager829  
EMP11530,parth.pandey90,Parth Pandey,operations_dept,Consultant,work_from_home,WS-11530,,active,1703552211,,manager470
EMP12632,rachita.mall3,Rachita Mall,people_team,Administrator,data_center,WS-12632,dev44023,active,28-Apr-2021 00:32:29,NA,manager939
EMP11514,dakshesh.chaudhari62,Dakshesh Chaudhari,support,Administrator,regional_office,WS-11514,dev44629,terminated,2022-02-12 16:25:34,25/05/2026 15:28,manager550
EMP12567,sara.borah1,Sara Borah,information_technology,Analyst,head_office,,dev 78025,open,2022-06-25 06:02:35,,manager512
EMP11762,bhavya.khanna18,Bhavya Khanna,human_resources,Analyst,,LPT-11762,,active,09-02-2021 01:22:23 PM,not available,manager659
EMP11490,advaith.shroff57,Advaith Shroff,sales,Executive,data_center,VDR-11490,dev 94066,active,,NA,
EMP11171,SHRAVYA.KHALSA89,Shravya Khalsa,sales,Manager,branch_office,WS-11171,,open,2020-02-23T07:08:37,not available,manager585
EMP12526,max.bassi73,Max Bassi,finance,Executive,warehouse,VDR-12526,dev46466,terminated,2024-04-30 20:47:25,,NA
EMP12438,  panini.randhawa28  ,Panini Randhawa,research_development,Director,regional_office,LPT-12438,dev 76277,active,20-Dec-2020 07:47:25,NA,unknown
EMP12619,upadhriti.kannan16,Upadhriti Kannan,support,Engineer,data_center,WS-12619,dev39712,open,1690371741,not available,MANAGER208
EMP11005,xalak.gill58,Xalak Gill,call_center,Analyst,remote,LPT-11005,dev 85695,terminated,1659863141,NA,MANAGER929
EMP12284,naksh.kala17,Naksh Kala,information_technology,Executive,,VDR-12284,DEV-37244,on_leave,05-10-2022 02:29:02 PM,,unknown
EMP10296,osha.kapur39,Osha Kapur,information_technology,Director,remote,VDR-10296,dev 59792,blocked,,08-19-2024 06:56:50 PM,NA
EMP10405,nidhi.sankar58,Nidhi Sankar,finance,Executive,branch_office,LPT-10405,,open,31/08/2020 11:34,not available,
EMP10757,gaurika.bains94,Gaurika Bains,customer_support,Analyst,data_center,VDR-10757,DEV-61684,active,12-04-2025 10:15:01 AM,NA,
EMP12071,bhavna.deshpande74,Bhavna Deshpande,cs,Engineer,remote,VDR-12071,DEV-50378,active,14/01/2021 12:39,NA,manager760
EMP12252,advay.ray64,Advay Ray,human_resources,Trainee,regional_office,LPT-12252,,active,2024/09/07,NA,
EMP11999,udant.dyal3,Udant Dyal,innovation,Trainee,data_center,VDR-11999,DEV-46896,active,2020-06-29 18:21:50,not available,  manager559  
EMP10097,advik.raj99,Advik Raj,legal,Officer,,LPT-10097,DEV-96200,terminated,06/12/2023 07:27,22/09/2024,manager737
EMP11333,meera.sule49,Meera Sule,legal,Trainee,head_office,,DEV-36965,active,12-Aug-2025 07:37:34,NA,manager153
EMP12461,nachiket.ganguly96,Nachiket Ganguly,human_resources,Officer,,WS-12461,dev41006,open,1697848436,not available,NA
EMP10743,yashodhara.dugar79,Yashodhara Dugar,information_technology,Specialist,branch_office,VDR-10743,dev 75521,active,30-Sep-2020 11:20:08,NA,MANAGER901
EMP10806,daniel.nadkarni96,Daniel Nadkarni,marketing,Specialist,remote,WS-10806,DEV-31044,inactive,2026/03/13,06-19-2026 01:58:39 PM,
EMP12748,nisha.babu33,Nisha Babu,procurement,Executive,work_from_home,VDR-12748,,open,1578232125,,manager559
EMP12020,wyatt.sharaf97,Wyatt Sharaf,procurement,Analyst,warehouse,VDR-12020,,active,2022-04-14T06:06:52,not available,manager738
EMP12576,gavin.devi25,Gavin Devi,brand_team,Analyst,head_office,WS-12576,DEV-36667,active,1642039450,,manager520
EMP11535,dhriti.shere97,Dhriti Shere,human_resources,Director,work_from_home,WS-11535,dev71042,active,14/04/2026 19:06,,manager438
EMP12114,omkaar.srinivasan33,Omkaar Srinivasan,research_development,Analyst,branch_office,LPT-12114,dev83565,open,10/09/2021 03:53,NA,
EMP12172,dominic.bose12,Dominic Bose,operations,Officer,work_from_home,WS-12172,DEV79914,inactive,09/06/2025 14:27,2025/07/26,manager649
EMP12415,naveen_tara18,Naveen Tara,information_technology,Consultant,warehouse,VDR-12415,dev 30665,open,07/06/2022 01:35,NA,manager430
EMP10148,ria.ramakrishnan80,Ria Ramakrishnan,information_technology,Manager,remote,WS-10148,dev 96761,active,1740797524,,  manager379  
EMP12154,AADI.SIDHU81,Aadi Sidhu,information_technology,Officer,warehouse,VDR-12154,,terminated,12-05-2023 12:42:57 PM,07-18-2024 11:51:53 AM,manager181
EMP12117,timothy.yadav52,Timothy Yadav,legal,Director,head_office,WS-12117,dev53297,active,18/03/2020 11:10,NA,unknown
EMP12831,chatresh_nagi33,Chatresh Nagi,marketing,Manager,,LPT-12831,DEV87428,active,2023/10/06,,manager157
EMP11315,yash.choudhary70,Yash Choudhary,operations,Analyst,branch_office,WS-11315,dev42949,open,,not available,manager992
EMP10692,nitara_shukla26,Nitara Shukla,sales,Consultant,remote,VDR-10692,dev 99071,active,,NA,manager452
EMP10818,rayaan_tiwari18,Rayaan Tiwari,information_technology,Manager,regional_office,LPT-10818,dev18942,active,03-24-2020 02:32:28 AM,not available,unknown
EMP11728,rushil.bassi10,Rushil Bassi,marketing_dept,Director,regional_office,LPT-11728,DEV-48989,active,2021-01-08 01:33:15,NA,manager369
EMP11386,manthan.rajagopal79,Manthan Rajagopal,operations,Executive,warehouse,VDR-11386,DEV-12610,on_leave,2020-03-06 14:38:57,,NA
EMP12353,,Veda Sidhu,sales,Specialist,,VDR-12353,dev50470,active,15-Feb-2025 06:26:52,,manager888
EMP12120,sachi.brar91,Sachi Brar,brand_team,Specialist,head_office,WS-12120,DEV42675,active,07-Jan-2026 20:05:32,not available,manager903
EMP11599,hardik.krishnan79,Hardik Krishnan,research_development,Trainee,data_center,VDR-11599,DEV82250,on_leave,1629440593,NA,
EMP12663,zansi.master45,Zansi Master,procurement,Specialist,work_from_home,VDR-12663,dev 52604,open,1739870655,,manager719
EMP12531,  vincent.bora29  ,Vincent Bora,sales,Engineer,,WS-12531,,active,2022-02-19 01:03:12,,manager834
EMP10701,keya.apte48,Keya Apte,human_resources,Specialist,data_center,VDR-10701,DEV20494,open,2026/03/22,,  manager979  
EMP12894,yashawini.saran22,Yashawini Saran,legal,Analyst,,VDR-12894,DEV57263,active,2023-03-16 12:03:33,NA,MANAGER874
EMP12738,devika.bhargava75,Devika Bhargava,procurement,Executive,work_from_home,VDR-12738,dev 90702,active,26/10/2024,,unknown
EMP10921,arunima.dhingra17,Arunima Dhingra,support,Officer,remote,LPT-10921,dev 22166,open,,,
EMP11424,parth.maharaj81,Parth Maharaj,research_development,Trainee,branch_office,WS-11424,dev94875,active,2020/11/18,not available,  manager129  
EMP11708,rachita_nath49,Rachita Nath,cs,Analyst,regional_office,WS-11708,,active,07-Jul-2021 00:31:30,,manager956
EMP10905,,Widisha Garg,finance,Executive,branch_office,LPT-10905,dev89396,open,07-16-2023 10:02:31 AM,not available,NA
EMP10454,udyati.rastogi46,Udyati Rastogi,procurement,Analyst,work_from_home,VDR-10454,dev 27125,active,2024-02-25T13:04:21,,manager521
EMP12147,odika.mistry80,Odika Mistry,human_resources,Manager,remote,LPT-12147,DEV-38108,on_leave,16/12/2020 21:52,NA,manager874
EMP12883,anvi.khosla18,Anvi Khosla,marketing_dept,Consultant,branch_office,VDR-12883,dev45222,active,2023/01/31,not available,manager376
EMP12376,max.agate4,Max Agate,accounts,Consultant,head_office,LPT-12376,DEV25046,active,2023-12-04 17:46:01,,manager502
EMP11886,bhavya.sura34,Bhavya Sura,finance,Specialist,warehouse,LPT-11886,DEV20749,active,29-Jul-2021 04:14:02,not available,  manager682  
EMP10167,kamala.babu40,Kamala Babu,legal,Executive,warehouse,VDR-10167,DEV-21104,open,03-16-2023 07:14:41 AM,not available,manager436
EMP10730,omkaar.balakrishnan85,Omkaar Balakrishnan,sales_dept,Administrator,regional_office,WS-10730,DEV23994,active,2023-01-21 04:27:02,not available,manager747
